session_id,user_id,date,had_session,had_category_view,had_product_view,had_cart_view,had_checkout_payment,had_thank_you,time_to_cart_minutes,time_to_payment_minutes,time_to_order_minutes
10c79463-e878-4426-b26f-a5aa898c7c25,638d9cf6-37d9-4bf9-b818-e4b9b338e1a5,2025-05-25,1,0,1,0,0,0,,,
074ef3ca-4bdd-428a-bdeb-c144b6c3504c,be003423-d38e-4e02-a00a-2e903c5c0370,2025-05-25,1,1,1,1,1,0,0.43,0.58,
db981784-fd59-41ca-a682-7f9a977f8477,0e860ff3-3fdb-4900-a6a9-693d786360a9,2025-05-25,1,1,1,0,0,0,,,0.68
3cd68c7e-b3a4-497e-9b32-8cd9b9ebca67,a93f6d9e-f4e5-4b9e-b73d-76ce932c6b9c,2025-05-25,1,1,1,1,0,1,1.33,,
0d76ffe8-2863-488d-b5eb-4a4af0e51887,8e851f62-f908-4260-b8b5-32628fc2eda5,2025-05-25,1,1,1,1,1,1,0.98,0.4,
41c81124-6aa1-4c5d-ba5d-be36bada9fc0,80238d7d-397e-4110-b509-a4f437809e14,2025-05-25,1,0,1,0,0,0,,,
553773e0-84b7-4065-be23-b932ecb52372,7f4c83b9-a0fe-4eab-8098-db9bd3e04270,2025-05-25,1,0,1,0,0,0,,,
9b523063-ecdb-4a7b-8768-2751ac723e5c,cc02389d-8c6c-4184-b85d-7cc05283780e,2025-05-25,1,0,1,1,0,0,0.38,,
9f5c36fd-52ff-43c1-94bd-492a0ef543c4,2b5c97ae-e98c-44ca-b58d-fc6f25e4c7e7,2025-05-25,1,0,1,1,0,1,0.85,,
ee6bb8c0-5ec9-444b-a927-670d10e77d65,ebe17aeb-9c09-46f2-b198-bd873977dd61,2025-05-25,1,1,1,0,0,0,,,
c9c8f727-8d39-470e-b28f-03d0fb9bae85,c7ca0bb0-a992-4176-a303-2d4fc267727b,2025-05-25,1,0,1,0,0,0,,,
3e6ff178-1879-4771-807b-64a0be07ec1f,b7f36aec-d06b-405e-9e71-07e3130ef466,2025-05-25,1,0,1,0,1,1,,0.45,
ac73c71b-c67f-43e0-961b-f3fca867ff3e,1bab91dc-949f-4b3d-af5e-ee4c64d81007,2025-05-25,1,0,1,0,0,0,,,
cc564fb6-00c1-42b4-ad4b-26ccb611968a,a028a99e-137f-4553-b6ed-1f24f9eb9847,2025-05-25,1,1,1,0,0,1,,,
5fb1be31-0ede-439c-af31-b7b397b99342,4e361404-514d-45c2-b6b5-d9fc02134387,2025-05-25,1,0,1,0,1,0,,0.38,
613b6cb2-280e-4f70-bed0-0a7c98647557,a6b24590-fba8-48ff-9699-12f1b3e3a453,2025-05-25,1,0,1,0,0,1,,,
15c15d76-82bd-4d38-92fd-29b0107d0b52,d1440779-3dea-49ee-9b95-2f2fa9f1709a,2025-05-25,1,0,1,0,0,0,,,
0e63f1f8-a3b9-4a89-a9a3-1cab5f5e3417,287f6cf4-9c9f-4927-b25b-9c49c229ddd4,2025-05-25,1,0,1,0,1,1,,0.45,
a9adc917-13cc-4c6f-bcd6-bba98462b4d7,3525cc87-a053-40a6-b887-fa7370947f80,2025-05-25,1,0,1,0,0,0,,,
a5879abc-3904-4b6a-8dd1-c769fae2e40e,db79d79f-76be-4234-9ce9-0c9e696764f1,2025-05-25,1,0,1,0,0,0,,,
5ee14c45-587f-4fc7-86c3-9cfb65decf02,a242584d-9532-4129-99a6-9fe4b57f70e7,2025-05-25,1,0,1,0,1,0,,0.38,
3eb4e3ac-2017-4c6a-886b-659f99b1c773,b734f04f-b378-494e-9716-9ada657d6551,2025-05-25,1,0,1,0,1,1,,0.48,
8b2e4086-0577-45a6-bf64-a4735b455e6b,1b5dc8a5-5469-4008-8b99-1f8b6457d847,2025-05-25,1,0,1,0,0,1,,,
d8820c5c-c3e9-4c8c-bf50-bb3488b48291,4b7a96cc-6b9b-4dfa-9357-1631c50fdd2c,2025-05-25,1,0,1,0,0,0,,,
edc07459-1d73-4c77-9a3c-0f9c2341b747,c18af13a-eabf-439e-a7e1-21dfde30db00,2025-05-25,1,0,1,0,0,0,,,
a238fcee-1078-4a7b-a3b8-9bc671397070,94357ff2-4efd-46e2-809f-3042aefd81d7,2025-05-25,1,0,1,0,0,0,,,
794844eb-0fbe-46b7-a753-cae5d99e80eb,da5a5016-b84f-4838-a8a8-0547a948e762,2025-05-25,1,0,1,1,0,0,0.55,,
3acaadcc-0140-4b65-aa77-974dfb940439,0a5d6592-e63f-4454-94f1-9c1ddb57b4f8,2025-05-25,1,0,1,1,0,0,0.45,,
35dd4972-451b-4595-bc7a-65ba558c2647,1b5c0df4-2ea3-4471-885f-9118cb739a61,2025-05-25,1,0,1,1,0,1,0.48,,
96b13e53-1c6a-4da8-8aa5-4da510bba9f1,ab479249-592c-4eb9-9666-839a284e9a66,2025-05-25,1,1,1,1,1,0,0.47,0.9,
f9e23e9d-4fe1-4381-b738-4467bd4a5f54,789d29f3-235e-4885-9dfd-7d512b15879c,2025-05-25,1,0,1,0,1,1,,0.98,
ad2ffab3-fafc-4800-ac0d-eb2b5537ac4a,16d1f94a-e885-405d-a509-1ce3a29c4e78,2025-05-25,1,0,1,0,0,0,,,
c5ec2e33-2d2d-4759-aead-44b5a048e785,f84064fd-c1f8-4a09-ab98-863e1e031e1e,2025-05-25,1,0,1,0,1,0,,0.45,
c77c0188-a2a8-4699-96b2-bd39108ae94d,5a9fd457-6dfa-43ac-a6ed-370368ab35a3,2025-05-25,1,0,1,0,0,0,,,
eb2a1af5-40a1-485a-b552-26ad3d024a0c,a0711111-424c-4029-9a49-8a141cf6e640,2025-05-25,1,1,1,1,1,1,0.85,0.98,1.62
c5bb21f0-1659-4c1e-b9a3-ff9cc03a5979,1540ef58-afdb-4353-b19f-f10202087e61,2025-05-25,1,1,1,0,0,0,,,
5a1d1a56-f007-4413-bf71-7aa8a048affa,dc202e24-db2e-41a5-84d3-6731987ee601,2025-05-25,1,0,1,1,0,1,0.95,,1.12
c1ba2f4c-5b09-4174-8921-841f354be497,2b9f5f91-2e42-4c6e-8c23-dcd2f8a93b8d,2025-05-25,1,0,1,0,0,0,,,
b8682c5b-fd5f-4315-bf3c-24cea153e6ab,96593fc8-5e53-41a0-aac5-236d6d7a8060,2025-05-25,1,0,1,0,0,0,,,
da4f0899-af07-4359-ac55-0001f4d386d6,e524b81d-ac25-42b2-99da-967ca5321798,2025-05-26,1,0,1,0,0,0,,,
b91d410f-bb50-4ea4-987d-60e455a7dec5,fb294b27-b474-4182-8cb1-2920f817760e,2025-05-26,1,0,1,1,1,0,0.48,0.62,
8dcc1967-c53f-471d-9365-50c8691b16e1,bf5e43ce-ed6d-44a4-a5d2-c2452388678d,2025-05-26,1,0,1,0,0,0,,,
c7360777-f8a5-4e30-b329-8c80587285ed,01b4d456-15fb-4800-96ba-df93d060267f,2025-05-26,1,1,1,0,0,1,,,
dc7e0838-d5c2-400e-b416-0a19169cad46,a9770d66-59cc-4e06-8011-86482ed94b3a,2025-05-26,1,0,1,0,0,0,,,
a6bc621c-b4a0-4c97-b2e6-1deeb2653098,db17e64a-506e-46aa-a97e-960674645df2,2025-05-26,1,0,1,0,0,0,,,
14993d38-7cc9-4dd4-a103-724710dba04a,5fac8914-bf07-470a-963b-b9a590d42053,2025-05-26,1,0,1,0,0,0,,,
7573d5ea-fd96-4426-870d-b15b3de783c9,1fb90458-2b56-4ffb-9646-9b3b881e08ac,2025-05-26,1,1,1,0,0,0,,,
3bc649ef-13df-452b-ae08-9071382ac433,e1fe3312-689e-4a6c-ab4a-c5b445cdf660,2025-05-26,1,0,1,0,0,0,,,
3a877d21-00d1-4ea7-ab3e-3b1ce968c2d5,335fd9b8-06ea-41c9-bfa8-064720370719,2025-05-26,1,1,1,0,1,0,,0.4,
83d87e30-f23d-4c2a-9982-b2ce586a9fe3,9dd6fe7a-29d7-4f74-a80e-743488c442dd,2025-05-26,1,0,1,0,1,1,,0.77,
703dd88b-6a01-437e-a277-32875a92e18a,3bb59a4b-5c10-406d-9515-ee9bb0af474b,2025-05-26,1,1,1,1,0,1,0.75,,1.48
e09b001a-1c8e-4d67-a4c5-133b1313e0c1,4f30d98d-dee0-4a0e-a142-53d1d9d4933c,2025-05-26,1,0,1,0,0,0,,,
afa76b92-589b-4934-8052-663b63370f7d,de78c66f-2a5c-4026-b977-fd948ea19bd2,2025-05-26,1,0,1,1,0,0,0.55,,
afe87c0e-3783-4d3b-ac8c-6993a091fa83,23a53edd-8ef1-4464-92c4-cd80ef241bb1,2025-05-26,1,0,1,0,0,0,,,
a66a76e2-60e1-43e9-820d-bc5e2557fe05,7defac36-6a54-4764-ba63-d2b1c3153796,2025-05-26,1,0,1,0,0,0,,,
fc69efc2-830d-4405-b703-91593e112802,551d42b1-1c1f-4912-8dfa-03133b7991f3,2025-05-26,1,0,1,1,0,0,0.52,,
570ed558-980c-4e61-b538-88f0f9b98fe1,4b1d0928-f785-43d9-9b9d-104342364527,2025-05-26,1,0,1,1,0,0,0.37,,
18d0086b-6097-49f1-9c92-0facef0b7223,5877f960-915f-43a9-b466-3f06add3e4cb,2025-05-26,1,1,1,1,1,1,1.27,1.07,
8e8ae583-becb-4d6b-9c1a-deaf3cf664e0,6d28a206-364d-4c77-af03-af283365a520,2025-05-26,1,0,1,1,0,0,0.48,,
63c252df-7816-4486-b584-d00291acb1ba,875d9ceb-e499-4377-b131-977899aab213,2025-05-26,1,0,1,0,0,0,,,
047c5bda-a6a8-40df-8a63-7fd1284a9d25,af51b79f-e5f4-4236-bc71-f84da901d32c,2025-05-26,1,0,1,0,1,1,,0.53,
83506a3d-551b-4f70-9542-4b3f1527eb93,63cb4673-2753-48af-9d55-3c10aee78345,2025-05-26,1,0,1,1,0,0,0.37,,
650ec160-501f-4629-a484-67208c795a86,92d5b8e9-10ca-4258-991b-56972d969205,2025-05-26,1,0,1,0,1,1,,0.5,
ad775ff6-68ac-4ecb-a212-3ebc0c9c590f,2348ad00-6788-4a34-9ad0-381d0937a38e,2025-05-26,1,0,1,0,0,0,,,
2cf21f4e-534b-4a30-8262-4fb386220e53,6df80b70-7ef8-4fc9-8df4-db9312bc2cb4,2025-05-26,1,0,1,0,0,0,,,
1a6c2393-603d-41bd-86e6-3db4fdc46929,7b499077-63db-45d0-822e-e41b5eed5479,2025-05-26,1,0,1,1,0,1,0.53,,0.93
eca76ab2-bc60-499e-ab6b-51006ccf7e75,744d3665-aa38-487c-9f54-671fd3125475,2025-05-26,1,1,1,0,0,1,,,
1435c76f-bc40-405d-b119-476058385184,943b9492-3512-42d7-a6b0-2cbb3d065644,2025-05-26,1,0,1,0,1,0,,0.4,0.57
b5fcc8a4-4109-457f-8305-018e8f8b9dc7,9cebaa65-93e3-4eee-ac97-d0342d7a58a5,2025-05-26,1,1,1,0,0,1,,,
c52f6b79-bf60-41db-b290-6266839ca8e0,23dd6d86-b767-4a81-a3fd-f586640ac78f,2025-05-26,1,0,1,0,1,0,,0.38,
6e50f300-7a5d-4598-a38e-b58a0d392bb1,73b70ed7-305c-47fc-80fe-22121ca35a7d,2025-05-26,1,1,1,0,1,0,,0.68,0.85
3a8755ab-2ade-49f9-81dc-20f9867ea82e,5aead8c0-31a5-4d6e-8e2e-6a835204c0c1,2025-05-26,1,0,1,0,0,1,,,
648482aa-ff10-4800-bb6d-4dd823fc68a3,1705f3dd-06a7-422b-9ede-4de26f58edb0,2025-05-26,1,0,1,1,0,0,0.38,,
3a5c4dda-642e-4b1e-8048-3cdbf4da98d4,01fbf4fa-0a37-449e-ab03-6007f0b67d40,2025-05-26,1,0,1,0,0,0,,,
d0606fbd-10d5-4dd2-b14d-4be89078184e,72f287b8-4623-44db-9200-b0a83ee66efc,2025-05-26,1,0,1,0,0,0,,,
e5999c3d-bed6-4532-9a72-72536ecebd0b,3aef9fb5-2628-4c2d-95a5-eaea1ce49766,2025-05-26,1,0,1,0,0,0,,,
2b7f7596-7b54-4ce7-9cd7-174a69b21ee7,54f13564-721c-4a7a-aea8-8dd5456b53f9,2025-05-26,1,0,1,0,0,0,,,
f7f0bb3b-239c-4908-a147-858488107861,12962fb0-d94f-46ed-9644-89d991130ce3,2025-05-26,1,0,1,0,0,1,,,
c1201f0d-0603-41bf-adb5-4fbbfc4ac952,190ed57c-209a-497f-8763-ee5b27ae7025,2025-05-26,1,0,1,0,0,1,,,
764f4ef0-93b2-4913-969e-9ef30ed14a3a,ee9c2319-3361-4391-91a7-3c29045b147f,2025-05-26,1,0,1,0,0,0,,,
64206679-a373-4597-9064-951b7669ae30,2ac9cbb5-94b9-4200-9966-60419aa78fd0,2025-05-26,1,0,1,0,0,0,,,
711b21c4-663a-4cbf-92f3-4b4acc927e06,0f4fc0fb-b362-40f6-b1ad-dbbc07bf5df8,2025-05-26,1,0,1,1,1,0,0.72,0.38,
bb99e5db-55cf-4500-b07c-97e5e7fecdda,1af2bcc1-10cc-4207-9d29-567000be14b4,2025-05-26,1,0,1,0,0,0,,,
a5d2b9c8-1e61-4ec1-bc67-594c394a636f,620a332f-0b30-441e-b804-c330783cb1fc,2025-05-26,1,1,1,0,1,0,,0.72,
d17e1ce7-128c-4f5a-aba2-97ae4e9dd604,cee06c65-ba5c-4a71-80ac-99bed76e634b,2025-05-26,1,0,1,0,1,0,,0.43,
7f546aae-5027-4b9f-acba-5b5c5e1ceeac,d9f16a2f-1dbf-48b7-bdd5-69006970bc00,2025-05-26,1,1,1,0,0,0,,,
62dad804-7ad4-48da-a705-4c99041e1443,2462be39-9396-4933-944a-1467a2df21cb,2025-05-26,1,0,1,1,0,0,0.48,,
ef814246-cfc1-444e-9a53-aefa7267e68c,20641343-3974-4c31-9e69-5127f0229d63,2025-05-26,1,0,1,0,1,0,,0.65,
34beeae5-b73d-43c8-8211-489944a4a489,be55a2aa-c478-45ce-acb9-850feeefbd94,2025-05-26,1,0,1,0,0,0,,,
5ecb3054-1977-4440-ae1a-46fa85f8561b,155de7e6-b4b5-42aa-a36e-204708c62946,2025-05-26,1,1,1,1,1,0,1.13,0.42,
0c94e1b1-3d5f-4b2b-8a48-96af8c30903e,0b7a52c8-0ceb-4555-a2f6-a58a28f34862,2025-05-26,1,0,1,1,0,0,0.32,,
10b78693-f511-4ad6-a5e1-5adf498a7899,7d827b18-feae-4f8f-86be-94a0d69c4640,2025-05-26,1,0,1,1,0,0,0.45,,
a2d67c81-6251-4912-ad4c-ff5a50fc4d73,7fe12bda-8bc7-4b6f-92cf-c120c337db24,2025-05-26,1,0,1,0,0,0,,,
dd1fc14c-1d0d-42a3-81cf-d90973dba8b0,7218aeaf-f7b6-4712-ad21-ccbb47c75469,2025-05-26,1,1,1,1,0,0,0.5,,
7b37687b-f74e-49da-bc21-76b98d6c96ba,d1c0e48c-dfed-45ab-8167-7989f30fbf75,2025-05-26,1,1,1,1,0,0,0.6,,
899b8f01-3442-4e5d-8701-51913a626440,c5a13c07-5654-4307-8b4e-afe105defc8a,2025-05-26,1,0,1,0,0,0,,,
b90ae1b6-f061-4b77-a099-162322dbe3a5,5ee111bb-3ebd-481c-9324-b2949506d69d,2025-05-26,1,1,1,0,0,1,,,
c485d2fa-667e-47f3-ad4d-f79d4e01758c,3c645643-ccad-48a0-9902-ac57b36d91e6,2025-05-26,1,0,1,1,1,0,0.5,0.33,0.67
7055dbd5-6785-4cf0-98af-cfbc11c52234,57954e24-aab3-4a86-8e7e-e5380d6ff7e9,2025-05-26,1,0,1,0,0,0,,,
956d608b-9e5a-41eb-b5dd-e3823de1556a,81a2e7f1-9ac3-4cd2-ad2d-904aeb37b4bf,2025-05-26,1,0,1,0,0,0,,,
e773dd9c-5250-4372-9346-c4dfc6d69123,fe3caa28-2f77-4b61-ab18-66971c3177c7,2025-05-26,1,0,1,0,0,0,,,
72475aeb-b366-4872-84a8-07c26a71ec33,088fdd06-b6fa-412a-a000-1c0cb2de096d,2025-05-26,1,0,1,0,0,1,,,
a83a4420-4fff-4a5c-907e-b27a72966eee,bfbc44c4-89b2-485d-abb8-058ad02de23e,2025-05-26,1,0,1,0,0,1,,,
b675daa0-69bc-4472-aba7-f3b96ae377f4,6ccaa89a-a41d-45da-b9d0-b494cb3ae65f,2025-05-26,1,0,1,0,0,0,,,
5079c59c-eebd-4204-b207-34318ea7b9bc,8da4ca94-8ffb-4dd6-ba85-3d6ecc05ecc1,2025-05-26,1,0,1,0,0,0,,,
e73f817a-85cb-4976-aa60-f125449fa1b3,4e5cbea0-7e94-4b55-b7b4-f6c650e5ab77,2025-05-26,1,0,1,0,0,1,,,0.9
e567a4b1-3e61-49ff-a781-e7c568b70f68,2ae9a50a-4d9b-4891-8b6d-074165d123e8,2025-05-26,1,0,1,0,0,1,,,
e2cdcaea-0d73-43ea-b212-1c033d2575ea,ca695be4-ffec-4b82-a6d9-d860d10df0b3,2025-05-26,1,1,1,0,0,0,,,
49e4f13a-235a-46d3-ae10-5f4aa1fa6a9c,0a264bb2-c6a3-4e21-ba4e-302de0136210,2025-05-26,1,0,1,0,0,0,,,
2e3f2fd2-55dd-47b9-b6fa-98a512e532c1,601a19e2-382f-4277-b5c4-4a75ed19478e,2025-05-26,1,0,1,0,1,0,,0.45,0.62
71913aa6-37cf-4f41-b829-cd388d9f71f4,0ea5c946-1d5d-4fdc-9af2-9101277fa094,2025-05-26,1,1,1,1,0,1,0.97,,1.7
b0058561-c704-475a-81b6-55ad1d458fa2,dde6a335-2376-4666-9ab7-61bb92b3da10,2025-05-26,1,0,1,0,0,0,,,
c186ed1c-2df6-4d2c-9aaa-7221cf52b7a4,252c1127-dd71-4fda-82e1-8a4444efd13b,2025-05-26,1,1,1,1,1,0,0.57,1.07,
de793033-aae8-4f4b-96dc-73637659bf4c,df155427-5ee8-4819-b202-6542f01feebb,2025-05-26,1,0,1,0,0,0,,,
437d37c7-babb-416b-9865-af8099700136,0913e1c9-818b-4174-bbb8-41051808e650,2025-05-26,1,1,1,0,0,0,,,
454c0877-bb39-4563-b80a-7ed84f19b5db,224374d7-de3f-4f0b-a9ec-2cf9cb9652fa,2025-05-26,1,0,1,0,0,0,,,
c6d79f42-aefc-4c6f-9068-579387505735,d482f351-8c89-4b4a-aa04-2e0a52746c45,2025-05-26,1,0,1,0,0,0,,,
65d1a939-c33b-4de1-9cc2-8fb099b13551,fe9c4d0d-f1e5-44d2-9d34-c5a792fcd5dd,2025-05-26,1,1,1,0,0,0,,,
549d2c9f-61b5-4b80-a033-bd1a027c2225,b4631d75-14d7-45d6-9cf5-33188f517d71,2025-05-26,1,0,1,0,0,0,,,
aac82ba9-94d5-45a6-8c3f-75534cf530c9,7f335351-fb9c-4c68-916d-9427f12aab05,2025-05-26,1,0,1,0,0,0,,,
cd0ac543-b4e6-4879-b192-c8c5ddf59a80,4e51104c-362d-4aef-93b3-15792106a2b2,2025-05-26,1,0,1,0,1,1,,0.67,
d8c887f4-8e4f-41db-ad3c-d79267151be4,aac248cb-5d8d-4292-8868-c41234963fa7,2025-05-26,1,1,1,1,1,1,0.47,1.43,
574e0428-642e-453a-ab67-2985fbfab881,3fad6573-f406-4ae8-9e4f-bd1145dd86e8,2025-05-26,1,0,1,1,0,0,0.5,,
5388894f-6b23-43aa-bd49-b61423b1d14d,75acaa13-51af-4a98-8aec-5c5c6954a702,2025-05-26,1,1,1,0,1,0,,0.58,
b5ff2cc2-a54a-43cb-8ae2-c72a6e951511,e7ad60ec-fb14-44d1-b34b-d0766f0e0bc6,2025-05-26,1,0,1,0,0,0,,,
1310b992-bc3d-4314-935b-8b0128fc4d73,f8f5fa0a-b93a-4cc0-84dc-8a622e881f69,2025-05-26,1,0,1,1,0,0,0.37,,
2fa4cc05-1010-4548-b68c-72b0382c1cdb,8435ad80-75c2-44f7-b256-9cd2f4570be0,2025-05-26,1,0,1,0,0,1,,,0.7
2780a171-8d96-46ac-977f-380981a278f8,3aa1d6d5-4f72-40b0-bfe7-ea4fe594e332,2025-05-26,1,0,1,0,0,0,,,
950e5fec-bed6-4543-a8c3-4cb8e9c0f1ec,c21f1ae2-01de-4496-ab3f-17172c8a5326,2025-05-26,1,0,1,0,0,0,,,
11f18828-32b6-490f-83b1-ede945fa58d4,0b37631f-0954-47bd-8cdb-37554c505ed9,2025-05-26,1,0,1,1,1,1,1.25,0.37,
26a3da5c-5de8-4de0-9922-89379f47e521,9d1da283-9c75-4480-bfd4-b037828168e4,2025-05-26,1,1,1,0,0,1,,,
795344a3-245f-4264-bb3a-3fa83006cb0b,40e70f74-de8e-48fb-a3cb-a5d54eb78eef,2025-05-26,1,0,1,0,1,0,,0.55,
e2785fa2-3190-46db-9d84-de593216e262,007968fe-6f70-4c02-80b4-29d624f46499,2025-05-26,1,0,1,0,0,1,,,
6ead271c-d110-499b-bf32-7f183d9a30ad,90aff6e6-04b7-4788-835b-d9fd21d19e1c,2025-05-26,1,1,1,1,0,0,0.67,,
134493e0-12cf-4001-a753-169021ef09f0,6423d81c-98f6-49aa-af17-d250e1f9352d,2025-05-26,1,0,1,1,1,0,0.67,0.47,
6b845028-1e2a-404a-9d1a-fa61a0f1fdbd,676490aa-caf3-46d8-bc26-2191f6cc95a9,2025-05-26,1,0,1,0,0,0,,,
52f30fcd-1298-4b27-b824-02982d4fa832,bee60ebd-cb5c-4c42-b517-6e887b99d0f1,2025-05-26,1,0,1,1,1,1,0.63,0.45,
aaecaabe-3b76-45bf-9016-52b6c1158b75,066421e3-53e0-4009-992f-187e02da8f1c,2025-05-26,1,0,1,0,0,0,,,
370e69ae-bc8e-4263-be63-7ea0a9ad692f,5ff3edb6-6f33-4469-9693-2925c4ad6977,2025-05-26,1,0,1,0,1,0,,0.48,
ca5f9851-176c-41c5-9e9c-6384685cdf82,4d89227b-b12e-4405-93e8-ce9ecead10bb,2025-05-26,1,0,1,0,0,0,,,
f83e5096-8f7f-4da4-b8c3-74986dfc82d4,5a2efa32-24bf-440c-bc4e-6910b7776501,2025-05-26,1,0,1,0,1,0,,0.48,0.98
dc6f3fc4-8751-4963-a9fb-73b6dc3de72e,9f8672ba-a1eb-4f2a-b434-e32b0a786890,2025-05-26,1,0,1,0,1,0,,0.53,
5922464a-924c-4927-8d69-47396d3dc362,9b99cf2f-81da-41e8-9244-5983eb4ba195,2025-05-26,1,0,1,0,0,1,,,
051da0af-5b22-4b08-a283-65416b407b76,d1d3ec0d-d4ba-4082-8c0b-15abbc65ac39,2025-05-26,1,1,1,1,1,1,0.85,1.55,
d5fc728c-c1bb-46c2-af31-1821e88d5052,6cfe266a-20ad-4715-849e-3357d91763bf,2025-05-26,1,0,1,0,0,0,,,
3b9db393-a41b-4651-bdbb-b833b382408f,9959442a-9147-4778-a6a9-b8d232ee004e,2025-05-26,1,0,1,1,0,1,0.38,,
c3c30a2e-df12-41d0-ac39-7187be4c07c6,46fcb844-7bf2-4e50-8f82-8fb6ede83404,2025-05-26,1,0,1,0,0,0,,,
94f6075e-81a0-4028-be32-28233e1b415f,ebe5b6b4-200c-446a-b0a3-c8582c53ef7f,2025-05-26,1,0,1,0,0,0,,,
d37ccf7c-29e4-4473-ac8f-5a3989d8bb41,74e24881-8618-4a91-b29a-780f31e72dd3,2025-05-26,1,0,1,0,0,0,,,
1dac8cff-a3c4-47c5-b8cd-5ee9fec8b272,dabbb9ce-2e6e-408a-a023-18cad583e996,2025-05-26,1,0,1,0,0,0,,,
0f4f2441-fb5a-4904-8523-7dbbe3514ec6,c7c02e83-7d60-4eb5-b597-079fd8bd8721,2025-05-26,1,0,1,0,0,0,,,
48550db4-609f-4f94-b18d-440ea53f09fb,6cc4da7d-8765-46fd-a9b6-b374f27761b3,2025-05-26,1,0,1,0,1,0,,0.47,
b8d71a6b-8010-4dc9-9e7a-229d0d087e52,71afe67a-350e-4bf2-813e-f63d6ae933e6,2025-05-26,1,0,1,0,0,0,,,
1feac514-3d2d-46fb-917d-a4dddc7cedf7,3cedd23b-c8a9-4543-9b1f-d1c05fef120b,2025-05-26,1,1,1,0,0,0,,,
65ee0b9c-fcb6-49b9-b614-0078b06312b0,b682f79f-a038-4ed8-ae9a-3349a55fcdac,2025-05-26,1,0,1,1,0,0,0.48,,
ec04d989-3718-453a-8d7f-f8a80a527493,b649e6f5-9f17-4064-8a7a-4deb9250af3c,2025-05-26,1,0,1,0,0,0,,,
478de12a-4954-454c-81bd-04505366bbfc,0a01a056-cb02-42fe-b69a-e73fe32fdf2d,2025-05-26,1,1,1,0,1,1,,0.83,
2511ff22-0b94-455c-a3b9-111569a08470,143f9505-2dd4-4cb2-a093-398234239af1,2025-05-26,1,0,1,0,0,1,,,
9862e9ed-8004-4cc0-9407-e27cd8f06b16,3b76db9f-62c8-4806-8881-9ffb6a251dfa,2025-05-26,1,0,1,0,1,0,,0.48,
a20ff9af-6607-4974-90e3-3e8bf902de96,bee3fb9d-d9ed-438d-ae78-c03adbe86726,2025-05-26,1,0,1,1,0,0,0.5,,
41006993-ea1e-4a89-a5c9-e5a7f9dc4845,9b63d289-ea53-47dc-87f0-0b2270f49d51,2025-05-26,1,1,1,1,0,0,0.63,,
51203735-0f82-4011-bb8d-74ed2d59c82e,724f0302-45b9-4c10-8a1d-82f31baed1c6,2025-05-26,1,0,1,0,0,0,,,
422d7df6-e613-48c9-8ed7-7d9993f80b6b,d9317af2-5a4d-4244-8e9b-5512d310d134,2025-05-26,1,0,1,0,1,0,,0.57,
bef431f9-0712-4c99-b625-07e5dbc245bb,33be6614-9a66-4d7f-9d4b-598e12338445,2025-05-26,1,0,1,0,1,1,,0.53,
d8b59b8c-01db-4944-817f-6b67ffffaad0,4f9570e9-f20f-4ad0-966c-0251525d7d20,2025-05-26,1,0,1,1,1,0,0.75,0.42,
8b82d89e-c087-4145-b386-ccc3ff45739b,9878ea9d-b4b8-4ea4-9661-eb458e0ec8c3,2025-05-26,1,0,1,0,0,0,,,
a142776e-3bfc-4a9e-a083-9bbe35a92cf5,dd1bc860-1f47-4451-8c1f-ab066c0aca54,2025-05-26,1,0,1,0,0,1,,,
f2f1b426-9da9-48c1-b443-0a266ff23f4f,0cd2d6a7-2011-4ef4-a698-177f3d4e3766,2025-05-26,1,0,1,1,1,1,0.47,0.32,
6978287a-e5fc-460c-a361-46622e92dbf0,414fe8c9-ce22-4d87-bb90-10814bc54c32,2025-05-26,1,0,1,1,1,1,0.93,0.78,
6eb25ba2-3644-4589-abf6-0ee570e99005,d0b14e98-2fca-4898-9a9b-4192a4156e21,2025-05-26,1,1,1,1,1,1,1.18,1.67,
7004eb69-dddc-4ccd-97b4-7d68f41e4756,ae7945ec-ff78-494f-baf6-e7162d1c2321,2025-05-26,1,0,1,0,0,0,,,
64057a06-bd3d-4354-8e3b-ac0abfd1acdc,ab723374-98c3-4da9-a7dd-4d7a94b8041a,2025-05-26,1,0,1,0,0,0,,,
58149775-8531-4939-8940-bded5af33b2e,278a7c13-7fe4-4547-8a20-cf9fc8b7252b,2025-05-26,1,1,1,0,0,1,,,
5a6fbd3c-a392-49cf-bd0e-034f84347c3e,39e6c4e8-ffc4-48b4-8b7a-0fe9cf3fa913,2025-05-26,1,0,1,0,0,0,,,
183b28bb-315e-4dad-b39d-3c9128bd14d1,f1c6ed03-f0ed-4bd1-812c-3500cd0ee8b3,2025-05-26,1,1,1,1,1,1,0.67,0.8,
e79a3ffe-aca3-4ade-b1a4-b0a428c57655,6e0de4ea-9f81-4098-a782-33e063087eb2,2025-05-26,1,0,1,0,0,0,,,
a3c272f5-196b-48a3-a498-f1e8bee4bfad,1516261c-5b5d-4cf6-b102-d28d3a656d4f,2025-05-26,1,0,1,0,0,0,,,
5f959ff2-1d72-4d70-a823-86b8b38971f1,f743d19b-610b-4717-99a5-56fedde8d50b,2025-05-26,1,1,1,0,0,1,,,0.95
